"";"genome_id"
"879136";"1697389.3"
"879167";"1696093.3"
"879191";"1697389.4"
"879222";"1697389.5"
"879253";"169292.5"
"879282";"1697389.6"
"879313";"1697389.7"
"879344";"1705578.3"
"879345";"1715005.3"
"879348";"1715008.3"
"879349";"1715010.3"
"879351";"1715011.3"
"879354";"1715013.3"
"879356";"1715012.3"
"879358";"1715016.3"
"879363";"1715019.3"
"879364";"1715017.3"
"879365";"1715015.3"
"879401";"1715014.3"
"879437";"1715020.3"
"879453";"1715024.3"
"879457";"1715029.3"
"879460";"1715027.3"
"879461";"1715025.3"
"879464";"1715026.3"
"879472";"1715030.3"
"879474";"1715028.3"
"879479";"1715031.3"
"879480";"1715036.3"
"879492";"1715035.3"
"879493";"1715042.3"
"879494";"1715040.3"
"879495";"1715041.3"
"879497";"1715039.3"
"879498";"1715038.3"
"879510";"1715044.3"
"879515";"1715045.3"
"879516";"1715043.3"
"879525";"1715050.3"
"879526";"1715047.3"
"879527";"1715046.3"
"879530";"1715049.3"
"879542";"1715053.3"
"879544";"1715054.3"
"879545";"1715055.3"
"879553";"1715057.3"
"879556";"1715058.3"
"879557";"1715059.3"
"879559";"1715063.3"
"879560";"1715061.3"
"879561";"1715068.3"
"879571";"1715064.3"
"879572";"1715066.3"
"879575";"1715072.3"
"879579";"1715070.3"
"879590";"1715071.3"
"879597";"1715062.3"
"879613";"1715073.3"
"879624";"1715074.3"
"879627";"1715069.3"
"879629";"1715060.3"
"879644";"1715075.3"
"879647";"1715078.3"
"879649";"1715077.3"
"879650";"1715081.3"
"879652";"1715086.3"
"879653";"1715082.3"
"879655";"1715084.3"
"879657";"1715089.3"
"879659";"1715091.3"
"879660";"1715093.3"
"879661";"1715096.3"
"879662";"1715097.3"
"879676";"1715095.3"
"879683";"1715094.3"
"879697";"1715090.3"
"879712";"1715099.3"
"879717";"1715102.3"
"879719";"1715101.3"
"879722";"1715103.3"
"879724";"1715109.3"
"879725";"1715106.3"
"879727";"1715107.3"
"879728";"1715110.3"
"879729";"1715111.3"
"879737";"1715113.3"
"879738";"1715115.3"
"879740";"1715114.3"
"879741";"1715119.3"
"879743";"1715118.3"
"879749";"1715121.3"
"879752";"1715124.3"
"879753";"1715127.3"
"879765";"1715128.3"
"879773";"1715126.3"
"879777";"1715129.3"
"879779";"1715131.3"
"879782";"1715139.3"
"879784";"1715136.3"
"879785";"1715132.3"
"879787";"1715141.3"
"879794";"1715137.3"
"879801";"1715142.3"
"879806";"1715143.3"
"879810";"1715144.3"
"879811";"1715147.3"
"879822";"1715148.3"
"879823";"1715138.3"
"879837";"1715150.3"
"879846";"1715145.3"
"879862";"1715152.3"
"879863";"1715153.3"
"879865";"1715149.3"
"879879";"1715156.3"
"879880";"1715159.3"
"879881";"1715155.3"
"879885";"1715154.3"
"879886";"1715160.3"
"879887";"1715162.3"
"879891";"1715163.3"
"879907";"1715174.3"
"879911";"1715166.3"
"879927";"1715171.3"
"879928";"1715169.3"
"879929";"1715175.3"
"879930";"1715179.3"
"879931";"1715180.3"
"879933";"1715182.3"
"879935";"1715178.3"
"879936";"1715185.3"
"879938";"1715186.3"
"879940";"1715189.3"
"879941";"1715190.3"
"879942";"1715194.3"
"879945";"1715188.3"
"879946";"1715193.3"
"879947";"1715192.3"
"879949";"1715196.3"
"879951";"1715200.3"
"879955";"1715201.3"
"879957";"1715202.3"
"879960";"1715199.3"
"879961";"1715203.3"
"879963";"1715198.3"
"879999";"1715195.3"
"880034";"1715207.3"
"880036";"1715206.3"
"880041";"1715209.3"
"880042";"1715208.3"
"880043";"1715204.3"
"880079";"1715213.3"
"880081";"1715214.3"
"880084";"1715210.3"
"880086";"1715212.3"
"880094";"1715215.3"
"880096";"1715216.3"
"880098";"1725361.3"
"880100";"1725362.3"
"880102";"172045.19"
"880104";"172045.12"
"880105";"1736698.3"
"880127";"1736699.3"
"880161";"1736700.3"
"880196";"1736701.3"
"880231";"1739249.3"
"880237";"1739254.3"
"880238";"1736702.3"
"880262";"1739253.3"
"880264";"1739251.3"
"880265";"1739255.3"
"880266";"1739250.3"
"880301";"1739256.3"
"880302";"1739261.3"
"880304";"1739259.3"
"880312";"1739264.3"
"880313";"1739266.3"
"880316";"1739263.3"
"880317";"1739262.3"
"880319";"1739268.3"
"880321";"1739258.3"
"880337";"1739271.3"
"880338";"1739269.3"
"880339";"1739273.3"
"880354";"1739274.3"
"880362";"1739278.3"
"880368";"1739275.3"
"880370";"1739281.3"
"880372";"1739280.3"
"880373";"1739282.3"
"880374";"1739287.3"
"880378";"1739286.3"
"880379";"1739289.3"
"880380";"1739292.3"
"880381";"1739291.3"
"880385";"1739285.3"
"880386";"1739296.3"
"880387";"1739295.3"
"880388";"1739299.3"
"880389";"1739301.3"
"880390";"1739297.3"
"880396";"1739293.3"
"880432";"1739303.3"
"880433";"1739304.3"
"880434";"1739305.3"
"880435";"1739302.3"
"880436";"1739298.3"
"880441";"1739308.3"
"880443";"1739309.3"
"880444";"1739310.3"
"880445";"1739307.3"
"880448";"1739314.3"
"880451";"1739312.3"
"880454";"1739313.3"
"880468";"1739318.3"
"880475";"1739321.3"
"880477";"1739322.3"
"880479";"1739317.3"
"880481";"1739324.3"
"880485";"1739320.3"
"880501";"1739326.3"
"880503";"1739325.3"
"880507";"1739319.3"
"880508";"1739323.3"
"880517";"1739333.3"
"880520";"1739330.3"
"880521";"1739331.3"
"880537";"1739329.3"
"880539";"1739339.3"
"880540";"1739340.3"
"880542";"1739338.3"
"880543";"1739334.3"
"880579";"1739341.3"
"880580";"1739346.3"
"880582";"1739347.3"
"880591";"1739349.3"
"880593";"1739353.3"
"880594";"1739343.3"
"880628";"1739351.3"
"880632";"1739354.3"
"880641";"1739350.3"
"880646";"1739355.3"
"880647";"1739344.3"
"880682";"1739356.3"
"880683";"1739361.3"
"880687";"1739360.3"
"880695";"1739358.3"
"880696";"1739366.3"
"880701";"1739371.3"
"880703";"1739372.3"
"880719";"1739375.3"
"880720";"1739377.3"
"880725";"1739370.3"
"880728";"1739374.3"
"880730";"1739380.3"
"880732";"1739381.3"
"880733";"1739379.3"
"880734";"1739378.3"
"880735";"1739384.3"
"880736";"1739385.3"
"880741";"1739382.3"
"880742";"1739383.3"
"880743";"1739388.3"
"880744";"1739393.3"
"880746";"1739395.3"
"880747";"1739396.3"
"880748";"1739394.3"
"880750";"1739401.3"
"880757";"1739398.3"
"880758";"1739403.3"
"880759";"1739390.3"
"880794";"1739405.3"
"880795";"1739404.3"
"880801";"1739406.3"
"880802";"1739408.3"
"880804";"1739407.3"
"880809";"1739409.3"
"880810";"1739412.3"
"880818";"1739414.3"
"880819";"1739417.3"
"880820";"1739416.3"
"880821";"1739424.3"
"880822";"1739427.3"
"880825";"1739426.3"
"880833";"1739410.3"
"880868";"1739425.3"
"880881";"1739430.3"
"880882";"1739418.3"
"880918";"1739431.3"
"880920";"1739432.3"
"880922";"1739434.3"
"880929";"1739437.3"
"880932";"1739428.3"
"880966";"1739436.3"
"880967";"1739439.3"
"880968";"1739441.3"
"880969";"1739445.3"
"880973";"1739442.3"
"880975";"1739447.3"
"880976";"1739444.3"
"880977";"1739453.3"
"880979";"1739448.3"
"880980";"1739449.3"
"880986";"1739455.3"
"880990";"1739457.3"
"880994";"1739454.3"
"880996";"1739451.3"
"881031";"1739460.3"
"881035";"1739463.3"
"881042";"1739464.3"
"881043";"1739465.3"
"881045";"1739468.3"
"881059";"1739472.3"
"881061";"1739470.3"
"881066";"1739474.3"
"881067";"1739478.3"
"881069";"1739477.3"
"881084";"1739476.3"
"881085";"1739479.3"
"881087";"1739481.3"
"881088";"1739484.3"
"881090";"1739489.3"
"881091";"1739487.3"
"881092";"1739493.3"
"881095";"1739494.3"
"881097";"1739492.3"
"881099";"1739498.3"
"881102";"1739496.3"
"881105";"1739497.3"
"881106";"1739503.3"
"881107";"1739490.3"
"881143";"1739501.3"
"881144";"1739502.3"
"881145";"1739506.3"
"881147";"1739504.3"
"881160";"1739507.3"
"881174";"1739508.3"
"881186";"1739511.3"
"881187";"1739509.3"
"881196";"1739513.3"
"881210";"1739512.3"
"881211";"1739518.3"
"881213";"1739520.3"
"881214";"1739519.3"
"881216";"1739521.3"
"881219";"1739525.3"
"881221";"1739517.3"
"881222";"1739516.3"
"881256";"1739524.3"
"881257";"1739531.3"
"881258";"1739529.3"
"881259";"1739530.3"
"881267";"1739537.3"
"881268";"1739534.3"
"881269";"1739538.3"
"881275";"1739536.3"
"881277";"1739533.3"
"881281";"1739540.3"
"881282";"1739541.3"
"881290";"1739545.3"
"881291";"1739547.3"
"881293";"1739550.3"
"881298";"1747.76"
"881302";"1747766.3"
"881303";"1749078.3"
"881304";"1765.329"
"881309";"1768.23"
"881311";"1768.22"
"881313";"1768.21"
"881315";"1768.25"
"881317";"1773.1163"
"881321";"1768.24"
"881323";"1773.1164"
"881327";"1768.26"
"881329";"1773.1165"
"881334";"1773.1166"
"881338";"1773.1168"
"881342";"1773.1170"
"881345";"1773.1167"
"881349";"1773.1172"
"881353";"1773.1169"
"881357";"1773.1171"
"881360";"1773.1173"
"881364";"1773.1174"
"881369";"1773.1176"
"881373";"1773.1175"
"881377";"1773.1177"
"881381";"1773.1178"
"881385";"1773.1181"
"881389";"1773.1180"
"881393";"1773.1183"
"881397";"1773.1179"
"881401";"1773.1182"
"881405";"1773.1185"
"881409";"1773.1184"
"881413";"1773.1186"
"881417";"1773.1192"
"881421";"1773.1189"
"881425";"1773.1191"
"881429";"1773.1188"
"881433";"1773.1190"
"881437";"1773.1193"
"881441";"1773.1187"
"881445";"1773.1196"
"881449";"1773.1197"
"881453";"1773.1195"
"881457";"1773.1198"
"881461";"1773.200"
"881464";"1773.197"
"881467";"1773.199"
"881470";"1773.203"
"881473";"1773.202"
"881476";"1773.204"
"881479";"1773.201"
"881482";"1773.2355"
"881486";"1773.2359"
"881490";"1773.1194"
"881494";"1773.2358"
"881498";"1773.2356"
"881502";"1773.2357"
"881506";"1773.2386"
"881511";"1773.2385"
"881514";"1773.2390"
"881518";"1773.2388"
"881522";"1773.265"
"881525";"1773.266"
"881528";"1773.270"
"881531";"1773.267"
"881534";"1773.271"
"881537";"1773.272"
"881540";"1773.274"
"881543";"1773.269"
"881546";"1773.273"
"881549";"1773.268"
"881552";"1773.275"
"881555";"1773.276"
"881557";"1773.277"
"881560";"1773.278"
"881563";"1773.279"
"881566";"1773.281"
"881569";"1773.280"
"881572";"1773.283"
"881575";"1773.282"
"881578";"1773.284"
"881581";"1773.285"
"881584";"1773.288"
"881587";"1773.286"
"881590";"1773.291"
"881593";"1773.289"
"881596";"1773.294"
"881599";"1773.290"
"881602";"1773.292"
"881606";"1773.295"
"881609";"1773.293"
"881612";"1773.297"
"881615";"1773.301"
"881618";"1773.298"
"881621";"1773.302"
"881624";"1773.300"
"881627";"1773.299"
"881630";"1773.303"
"881633";"1773.304"
"881636";"1773.305"
"881639";"1773.307"
"881642";"1773.306"
"881645";"1773.309"
"881648";"1773.312"
"881651";"1773.308"
"881654";"1773.313"
"881657";"1773.311"
"881660";"1773.318"
"881663";"1773.310"
"881666";"1773.319"
"881669";"1773.317"
"881672";"1773.315"
"881675";"1773.322"
"881678";"1773.320"
"881681";"1773.324"
"881684";"1773.325"
"881687";"1773.321"
"881690";"1773.323"
"881693";"1773.327"
"881696";"1773.326"
"881699";"1773.329"
"881702";"1773.328"
"881705";"1773.330"
"881708";"1773.332"
"881711";"1773.335"
"881714";"1773.334"
"881717";"1773.337"
"881718";"1773.338"
"881719";"1773.339"
"881720";"1773.336"
"881723";"1773.341"
"881724";"1773.340"
"881725";"1773.342"
"881726";"1773.345"
"881727";"1773.343"
"881728";"1773.346"
"881729";"1773.351"
"881730";"1773.349"
"881731";"1773.348"
"881732";"1773.352"
"881733";"1773.354"
"881736";"1773.350"
"881737";"1773.353"
"881740";"1773.357"
"881743";"1773.355"
"881746";"1773.359"
"881749";"1773.358"
"881752";"1773.361"
"881755";"1773.356"
"881758";"1773.362"
"881761";"1773.360"
"881764";"1773.363"
"881767";"1773.364"
"881770";"1773.366"
"881773";"1773.367"
"881776";"1773.368"
"881779";"1773.369"
"881782";"1773.371"
"881785";"1773.370"
"881788";"1773.372"
"881791";"1773.563"
"881795";"1773.373"
"881798";"1773.565"
"881802";"1773.567"
"881806";"1773.564"
"881810";"1773.568"
"881814";"1773.566"
"881818";"1773.569"
"881822";"1773.572"
"881826";"1773.577"
"881830";"1773.575"
"881834";"1773.576"
"881839";"1773.579"
"881844";"1773.578"
"881848";"1773.580"
"881852";"1773.581"
"881856";"1773.582"
"881860";"1773.583"
"881864";"1773.585"
"881868";"1773.587"
"881872";"1773.584"
"881876";"1773.588"
"881880";"1773.589"
"881884";"1773.590"
"881888";"1773.592"
"881892";"1773.595"
"881896";"1773.591"
"881900";"1773.593"
"881904";"1773.596"
"881908";"1773.597"
"881912";"1773.600"
"881916";"1773.594"
"881921";"1773.6027"
"881926";"1773.599"
"881929";"1773.598"
"881933";"1773.604"
"881937";"1773.602"
"881941";"1773.6028"
"881945";"1773.605"
"881949";"1773.609"
"881953";"1773.608"
"881957";"1773.607"
"881961";"1773.603"
"881965";"1773.610"
"881969";"1773.611"
"881973";"1773.614"
"881977";"1773.615"
"881981";"1773.616"
"881985";"1773.618"
"881989";"1773.622"
"881993";"1773.620"
"881997";"1773.619"
"882002";"1773.624"
"882005";"1773.623"
"882009";"1773.621"
"882012";"1773.625"
"882016";"1773.626"
"882020";"1773.627"
"882024";"1773.629"
"882028";"1773.630"
"882032";"1773.628"
"882036";"1773.631"
"882040";"1773.632"
"882045";"1773.633"
"882049";"1773.636"
"882053";"1773.634"
"882057";"1773.637"
"882061";"1773.641"
"882065";"1773.640"
"882069";"1773.638"
"882073";"1773.643"
"882077";"1773.644"
"882081";"1773.646"
"882085";"1773.639"
"882089";"1773.645"
"882093";"1773.648"
"882097";"1773.649"
"882101";"1773.650"
"882105";"1773.652"
"882110";"1773.653"
"882114";"1773.655"
"882118";"1773.654"
"882122";"1773.651"
"882126";"1773.656"
"882130";"1773.659"
"882134";"1773.660"
"882138";"1773.665"
"882142";"1773.663"
"882146";"1773.664"
"882150";"1773.666"
"882154";"1773.668"
"882159";"1773.661"
"882163";"1773.667"
"882167";"1773.670"
"882171";"1773.669"
"882175";"1773.671"
"882180";"1773.673"
"882185";"1773.672"
"882189";"1773.674"
"882193";"1773.675"
"882197";"1773.678"
"882201";"1773.676"
"882205";"1773.680"
"882209";"1773.677"
"882212";"1773.690"
"882216";"1773.693"
"882220";"1773.683"
"882224";"1773.694"
"882228";"1773.688"
"882232";"1773.685"
"882236";"1773.686"
"882241";"1773.682"
"882245";"1773.699"
"882249";"1773.700"
"882253";"1773.702"
"882257";"1773.695"
"882261";"1773.701"
"882265";"1773.704"
"882269";"1773.706"
"882273";"1773.707"
"882277";"1773.708"
"882281";"1776741.3"
"882283";"1779183.3"
"882302";"1779184.3"
"882323";"1795299.3"
"882330";"179879.11"
"882331";"179879.4"
"882332";"179879.6"
"882333";"179879.10"
"882334";"179879.8"
"882335";"179879.7"
"882336";"179879.5"
"882337";"179879.9"
"882338";"180957.32"
"882343";"1812935.3"
"882363";"1812935.6"
"882383";"1812935.4"
"882400";"1812935.5"
"882420";"1820019.3"
"882440";"1820021.3"
"882461";"1820020.3"
"882483";"1820023.3"
"882500";"1844474.3"
"882503";"1841657.4"
"882509";"1839781.4"
"882512";"184870.3"
"882513";"186189.3"
"882514";"1867845.3"
"882515";"1866905.3"
"882518";"1871111.4"
"882529";"187979.3"
"882531";"1876757.4"
"882542";"1871907.3"
"882546";"1871906.3"
"882550";"1879049.4"
"882562";"1871905.3"
"882566";"1871904.3"
"882570";"1879050.4"
"882578";"1881022.3"
"882582";"1881018.4"
"882583";"1881036.3"
"882589";"1881026.4"
"882590";"1881043.3"
"882591";"1881064.3"
"882592";"1882760.3"
"882593";"1884370.3"
"882598";"1884372.3"
"882603";"1896671.3"
"882604";"190893.13"
"882605";"1908206.3"
"882609";"1911136.12"
"882635";"1911136.14"
"882661";"1911136.10"
"882687";"1911135.3"
"882709";"1911136.11"
"882735";"1894.10"
"882736";"1911135.4"
"882758";"1911136.5"
"882784";"1911136.6"
"882810";"1911136.13"
"882836";"1911136.4"
"882862";"1911136.3"
"882888";"1911136.8"
"882914";"1911136.7"
"882940";"1911136.9"
"882966";"1911137.3"
"882988";"192954.23"
"883015";"192954.24"
"883043";"192954.22"
"883071";"192954.26"
"883098";"192954.27"
"883125";"192954.28"
"883153";"192954.29"
"883184";"192955.101"
"883210";"192955.100"
"883239";"192954.25"
"883265";"192954.30"
"883287";"192955.104"
"883315";"192954.31"
"883337";"192955.103"
"883363";"192955.102"
"883392";"192955.105"
"883419";"192955.110"
"883447";"192955.107"
"883476";"192955.106"
"883503";"192955.112"
"883530";"192955.113"
"883559";"192955.111"
"883587";"192955.114"
"883616";"192955.117"
"883645";"192955.115"
"883672";"192955.116"
"883701";"192955.120"
"883730";"192955.122"
"883763";"192955.119"
"883792";"192955.118"
"883821";"192955.121"
"883851";"192955.125"
"883885";"192955.124"
"883911";"192955.123"
"883942";"192955.126"
"883971";"192955.128"
"883997";"192955.127"
"884030";"192955.130"
"884063";"192955.131"
"884089";"192955.129"
"884118";"192955.62"
"884144";"192955.61"
"884173";"192955.60"
"884204";"192955.63"
"884232";"192955.64"
"884261";"192955.65"
"884290";"192955.66"
"884317";"192955.69"
"884348";"192955.67"
"884374";"192955.74"
"884401";"192955.70"
"884430";"192955.72"
"884457";"192955.75"
"884486";"192955.68"
"884515";"192955.71"
"884542";"192955.76"
"884569";"192955.73"
"884596";"192955.78"
"884625";"192955.77"
"884654";"192955.79"
"884683";"192955.83"
"884712";"192955.80"
"884737";"192955.82"
"884766";"192955.81"
"884794";"192955.84"
"884821";"192955.88"
"884850";"192955.87"
"884878";"192955.85"
"884905";"192955.86"
"884932";"192955.91"
"884958";"192955.89"
"884987";"192955.94"
"885016";"192955.93"
"885045";"192955.90"
"885074";"192955.95"
"885100";"192955.96"
"885129";"192955.92"
"885158";"192955.97"
"885189";"192955.98"
"885215";"195.1002"
"885217";"195.1001"
"885218";"192955.99"
"885247";"195.1003"
"885248";"195.1004"
"885249";"195.1006"
"885250";"999430.5"
"885252";"1423959.4"
"885253";"253.9"
"885254";"1414727.3"
"885255";"267125.3"
"885256";"558152.5"
"885257";"885586.5"
"885258";"1813611.3"
"885259";"1233950.5"
"885260";"307480.5"
"885261";"35703.8"
"885285";"57706.9"
"885304";"35703.17"
"885334";"1288347.3"
"885354";"57706.10"
"885373";"546.80"
"885410";"546.82"
"885438";"35703.16"
"885468";"546.87"
"885488";"546.97"
"885520";"1451265.3"
"885551";"1212820.3"
"885574";"1561.28"
"885575";"1418104.5"
"885579";"1491.353"
"885581";"1200349.3"
"885582";"1125976.4"
"885584";"645462.3"
"885585";"699036.5"
"885586";"699034.5"
"885587";"479831.4"
"885588";"479833.4"
"885589";"479834.4"
"885590";"699037.5"
"885595";"645463.3"
"885596";"479832.7"
"885597";"332101.4"
"885598";"1074293.3"
"885601";"1548.3"
"885609";"1487921.3"
"885610";"1538552.3"
"885611";"1523157.3"
"885612";"1523155.3"
"885613";"1523156.3"
"885614";"1523154.3"
"885615";"318464.3"
"885616";"1519.12"
"885617";"225992.4"
"885634";"42817.8"
"885635";"42817.7"
"885636";"285.51"
"885638";"1310164.3"
"885639";"257309.4"
"885640";"1717.52"
"885642";"161879.10"
"885648";"156976.3"
"885649";"65058.64"
"885650";"1159491.6"
"885658";"413503.12"
"885666";"413503.10"
"885673";"413503.11"
"885681";"28141.80"
"885689";"413503.13"
"885696";"413503.9"
"885704";"28141.77"
"885712";"1397689.3"
"885720";"28141.84"
"885728";"28141.76"
"885736";"28141.78"
"885744";"28141.74"
"885752";"28141.70"
"885760";"28141.66"
"885768";"28141.86"
"885776";"28141.81"
"885784";"28141.75"
"885792";"28141.91"
"885800";"28141.88"
"885808";"28141.73"
"885816";"28141.89"
"885824";"28141.69"
"885832";"28141.72"
"885840";"28141.83"
"885848";"28141.71"
"885856";"28141.90"
"885864";"28141.68"
"885871";"28141.20"
"885879";"28141.113"
"885887";"119219.12"
"885888";"1539143.3"
"885889";"281362.7"
"885890";"558537.4"
"885893";"1450519.3"
"885895";"180282.4"
"885896";"1633135.4"
"885897";"1487923.3"
"885898";"556.29"
"885901";"1306405.11"
"885903";"556.28"
"885906";"1089444.16"
"885909";"1089444.21"
"885912";"1240086.9"
"885915";"1089444.17"
"885918";"1089444.20"
"885921";"1577887.3"
"885924";"1089444.19"
"885927";"1175299.4"
"885931";"1576603.3"
"885934";"1576604.3"
"885938";"1027360.4"
"885940";"67780.6"
"885941";"1263550.4"
"885943";"1263550.3"
"885947";"667121.5"
"885949";"67780.7"
"885950";"1027364.3"
"885956";"636.5"
"885959";"1117646.3"
"885961";"1338014.4"
"885963";"1338017.4"
"885965";"1338015.4"
"885968";"1355388.3"
"885970";"1338012.4"
"885972";"343874.4"
"885973";"238.17"
"885975";"172045.13"
"885977";"1246994.3"
"885979";"1338013.4"
"885981";"1120652.3"
"885982";"1120653.3"
"885983";"548.70"
"885998";"548.56"
"886005";"548.58"
"886010";"61645.11"
"886038";"1442602.3"
"886057";"548.99"
"886070";"61645.70"
"886090";"69218.3"
"886095";"61645.96"
"886116";"61645.92"
"886131";"550.146"
"886151";"550.125"
"886168";"1260277.4"
"886185";"550.149"
"886205";"550.126"
"886229";"1410031.3"
"886258";"1334630.3"
"886283";"1312879.3"
"886295";"1410032.3"
"886314";"550.480"
"886333";"1399146.3"
"886344";"550.370"
"886364";"550.478"
"886381";"550.369"
"886395";"550.477"
"886413";"550.978"
"886433";"550.977"
"886456";"550.475"
"886473";"550.641"
"886492";"550.622"
"886515";"550.275"
"886536";"550.368"
"886554";"550.263"
"886573";"550.261"
"886591";"550.266"
"886621";"550.476"
"886640";"550.278"
"886671";"550.272"
"886692";"550.267"
"886728";"550.265"
"886759";"550.264"
"886790";"550.271"
"886821";"550.269"
"886852";"550.339"
"886875";"550.259"
"886905";"550.337"
"886936";"550.273"
"886966";"550.336"
"886997";"550.340"
"887028";"550.346"
"887048";"550.270"
"887079";"550.258"
"887110";"550.279"
"887141";"550.260"
"887171";"550.495"
"887202";"550.345"
"887232";"550.341"
"887261";"550.342"
"887283";"550.268"
"887314";"550.274"
"887344";"550.411"
"887376";"550.343"
"887406";"550.277"
"887436";"550.276"
"887467";"550.410"
"887498";"550.257"
"887528";"550.344"
"887559";"550.494"
"887590";"550.338"
"887615";"550.347"
"887644";"550.640"
"887661";"550.642"
"887687";"1203195.3"
"887705";"550.979"
"887721";"550.988"
"887741";"336306.14"
"887758";"1449089.4"
"887787";"336306.13"
"887804";"1259823.3"
"887821";"299767.5"
"887842";"1260282.3"
"887859";"299767.3"
"887878";"299767.16"
"887897";"301102.3"
"887930";"1444288.3"
"887950";"1594172.3"
"887970";"1274399.3"
"887980";"1274400.3"
"887991";"1202448.3"
"887999";"1177180.3"
"888011";"1560339.3"
"888027";"1571816.3"
"888058";"1313264.3"
"888070";"1542468.3"
"888090";"1329820.3"
"888113";"1247402.3"
"888133";"1329817.3"
"888157";"1329823.3"
"888193";"1544796.3"
"888205";"44008.17"
"888209";"44008.14"
"888212";"44008.18"
"888213";"44008.15"
"888217";"1296536.15"
"888234";"44008.19"
"888239";"44008.16"
"888243";"1351.115"
"888253";"1327994.3"
"888258";"1351.116"
"888263";"1351.118"
"888272";"1351.117"
"888273";"1351.114"
"888285";"525271.4"
"888286";"1351.119"
"888287";"1351.120"
"888293";"1151197.3"
"888305";"936153.3"
"888307";"1157342.3"
"888312";"1157343.3"
"888317";"1157345.3"
"888320";"1157344.3"
"888321";"1157348.3"
"888326";"1157347.3"
"888331";"1157346.3"
"888336";"1157350.3"
"888341";"1157349.3"
"888346";"1157354.3"
"888350";"1157358.3"
"888354";"1157355.3"
"888359";"1157352.3"
"888364";"1157356.3"
"888367";"1157357.3"
"888372";"1157353.3"
"888377";"1157351.3"
"888382";"1157360.3"
"888387";"1157359.3"
"888391";"1157389.3"
"888396";"1157363.3"
"888399";"1157364.3"
"888404";"1157362.3"
"888408";"1157367.3"
"888413";"1157366.3"
"888416";"1157361.3"
"888420";"1157365.3"
"888425";"1351.113"
"888426";"1206105.3"
"888428";"1403942.3"
"888430";"1351.111"
"888432";"226185.9"
"888442";"491075.3"
"888446";"1027372.3"
"888448";"1351.112"
"888450";"1157368.3"
"888460";"1351.354"
"888469";"565641.4"
"888470";"1351.328"
"888472";"1353981.3"
"888500";"1351.220"
"888506";"1351.296"
"888507";"1351.295"
"888513";"1157417.3"
"888514";"1351.383"
"888516";"1351.297"
"888517";"1352.384"
"888519";"1352.388"
"888525";"1352.385"
"888527";"1352.389"
"888535";"1352.390"
"888541";"1352.383"
"888543";"1157418.3"
"888552";"1157420.3"
"888560";"1157419.3"
"888569";"1157421.3"
"888577";"1157422.3"
"888584";"1157423.3"
"888593";"1157429.3"
"888602";"1157425.3"
"888611";"1157424.3"
"888619";"1157430.3"
"888628";"1295527.3"
"888630";"1352.387"
"888634";"1176489.3"
"888638";"1305849.3"
"888652";"645663.4"
"888654";"535206.4"
"888658";"535205.4"
"888672";"1303771.3"
"888678";"544875.4"
"888680";"1303770.3"
"888696";"546340.3"
"888708";"1303769.3"
"888729";"933356.3"
"888736";"529885.3"
"888739";"1352.379"
"888741";"1245478.3"
"888744";"1245477.3"
"888747";"1178528.3"
"888749";"1352.381"
"888753";"547468.4"
"888759";"1409948.3"
"888763";"1409947.3"
"888776";"1409946.3"
"888792";"1328869.3"
"888793";"1352.380"
"888795";"1352.382"
"888809";"1352.386"
"888817";"1328870.3"
"888824";"1442607.3"
"888837";"1442604.3"
"888850";"1442606.3"
"888865";"1352.723"
"888880";"1352.656"
"888882";"1442605.3"
"888891";"1352.1047"
"888894";"1352.763"
"888907";"1352.685"
"888922";"1352.690"
"888935";"1352.688"
"888948";"1352.769"
"888955";"1352.687"
"888968";"1352.689"
"888981";"1352.691"
"888994";"1352.686"
"889007";"1352.696"
"889020";"1352.697"
"889033";"1352.694"
"889045";"1352.692"
"889057";"1352.698"
"889070";"1352.695"
"889083";"1352.700"
"889096";"1352.725"
"889111";"1352.693"
"889124";"1352.701"
"889143";"1352.478"
"889157";"1352.483"
"889159";"1352.479"
"889169";"1352.655"
"889171";"1352.485"
"889173";"1352.486"
"889176";"1352.492"
"889178";"1352.488"
"889179";"1352.487"
"889181";"1352.752"
"889195";"1352.484"
"889197";"1352.491"
"889199";"1352.493"
"889202";"1352.768"
"889203";"1352.489"
"889205";"1352.742"
"889220";"1352.743"
"889235";"1352.722"
"889251";"1352.703"
"889267";"1352.706"
"889282";"1352.719"
"889297";"1352.702"
"889314";"1352.713"
"889330";"1352.712"
"889344";"1352.704"
"889359";"1352.705"
"889374";"1352.708"
"889387";"1352.718"
"889402";"1352.715"
"889418";"1352.729"
"889433";"1352.714"
"889447";"1352.730"
"889462";"1352.707"
"889477";"1352.736"
"889492";"1352.717"
"889507";"1352.709"
"889523";"1352.711"
"889537";"1352.716"
"889553";"1352.721"
"889570";"1352.710"
"889585";"1352.734"
"889600";"1352.720"
"889616";"1352.733"
"889642";"1352.726"
"889656";"1352.728"
"889672";"1352.737"
"889687";"1352.735"
"889702";"1352.732"
"889717";"1352.745"
"889731";"1352.738"
"889746";"1352.727"
"889761";"1352.739"
"889778";"1352.747"
"889793";"1352.748"
"889808";"1352.731"
"889824";"1352.741"
"889839";"1352.744"
"889853";"1352.751"
"889869";"1352.740"
"889891";"1352.749"
"889906";"1352.750"
"889922";"1352.746"
"889938";"1352.762"
"889953";"1352.758"
"889966";"1352.756"
"889981";"1352.760"
"889997";"1352.761"
"890007";"1352.754"
"890023";"1352.755"
